Plant|Supplier|CompanyCode|PoNumber|PoItem|DeletionIndicator|Material|StorageLocaction|OrderQuantity|OrderUnit|CompletelyDelivered|ItemCreationDate|PurchaseReq|PurchasReqItem|Division|PoType
850A|FRELNB0|850A|4500068158|01550||B3131304|SL01|90.000|ST||31/07/2023|0033702398|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01560||B3131402|SL01|585.000|ST|X|31/07/2023|0033702371|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01562||B3131402|SL01|585.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|01570||B3131602|SL01|585.000|ST|X|31/07/2023|0033702434|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01572||B3131602|SL01|585.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|01580||B3133401|SL01|540.000|ST||31/07/2023|0033665749|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01590||B3133900|SL01|7056.000|ST||31/07/2023|0033665836|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01600||B3134200|SL01|2016.000|ST||31/07/2023|0033665849|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01610||B3134300|SL01|3528.000|ST||31/07/2023|0033665850|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01620||B3134600|SL01|252.000|ST||31/07/2023|0033665908|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01630||B3134800|SL01|3024.000|ST||31/07/2023|0033665901|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01640||B3162803|SL01|672.000|ST|X|31/07/2023|0033702435|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01642||B3162803|SL01|672.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|01650||B3183401|SL01|5511.000|ST|X|31/07/2023|0033678001|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01652||B3183401|SL01|5511.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|01660||B3187501|SL01|2592.000|ST|X|31/07/2023|0033705779|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01662||B3187501|SL01|2592.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|01670||B3190801|SL01|432.000|ST|X|31/07/2023|0033705847|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01672||B3190801|SL01|432.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|01680||B3193501|SL01|1980.000|ST||31/07/2023|0033666295|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01690||B3193601|SL01|1260.000|ST||31/07/2023|0033666334|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01700||B3193901|SL01|1260.000|ST||31/07/2023|0033666329|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01710||B3197104|SL01|2304.000|ST||31/07/2023|0033678102|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01720||B3250200|SL01|792.000|ST||31/07/2023|0033666459|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01730||B3259700|SL01|1008.000|ST||31/07/2023|0033666517|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01740||B3259900|SL01|504.000|ST||31/07/2023|0033666513|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01750||B3260000|SL01|3024.000|ST||31/07/2023|0033666543|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01760||B3274300|SL01|180.000|ST||31/07/2023|0033666621|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01770||B3281700|SL01|336.000|ST||31/07/2023|0033666764|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01780||B3281800|SL01|84.000|ST||31/07/2023|0033666783|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01790||B3282200|SL01|336.000|ST||31/07/2023|0033666819|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01800||B3282400|SL01|168.000|ST||31/07/2023|0033666842|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01810||B3282600|SL01|84.000|ST||31/07/2023|0033666828|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01820||B3283000|SL01|168.000|ST||31/07/2023|0033666866|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01830||B3283500|SL01|168.000|ST||31/07/2023|0033666867|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01840||B3284200|SL01|168.000|ST||31/07/2023|0033666947|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01850||B3284500|SL01|84.000|ST||31/07/2023|0033666967|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01860||B3295700|SL01|792.000|ST||31/07/2023|0033666985|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01870||B3306300|SL01|5520.000|ST||31/07/2023|0033705862|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01880||B3306400|SL01|360.000|ST||31/07/2023|0033705900|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01890||B3306600|SL01|4080.000|ST||31/07/2023|0033705921|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01900||B3331601|SL01|864.000|ST|X|31/07/2023|0033691615|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01902||B3331601|SL01|864.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|01910||B3331801|SL01|864.000|ST|X|31/07/2023|0033691640|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01911||B3331800|SL01|96.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|01912||B3331801|SL01|768.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|01920||B3341300|SL01|2520.000|ST||31/07/2023|0033702538|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01930||B3341400|SL01|3528.000|ST||31/07/2023|0033702557|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01940||B3341500|SL01|756.000|ST||31/07/2023|0033702576|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01950||B3341600|SL01|1008.000|ST||31/07/2023|0033702827|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01960||B3344200|SL01|200.000|ST||31/07/2023|0033678347|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01970||B3353200|SL01|270.000|ST||31/07/2023|0033691702|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01980||B3353500|SL01|1674.000|ST||31/07/2023|0033691749|00010|10|YKC1
850A|FRELNB0|850A|4500068158|01990||B3353600|SL01|270.000|ST||31/07/2023|0033691764|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02000||B3353800|SL01|1242.000|ST||31/07/2023|0033691783|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02010||B3355100|SL01|108.000|ST||31/07/2023|0033691845|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02020||B3362200|SL01|63.000|ST||31/07/2023|0033678486|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02030||B3363000|SL01|336.000|ST||31/07/2023|0033678576|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02040||B3363100|SL01|588.000|ST||31/07/2023|0033678535|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02050||B3379200|SL01|72.000|ST||31/07/2023|0033702641|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02060||B3379400|SL01|288.000|ST||31/07/2023|0033702668|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02070||B3398100|SL01|3480.000|ST||31/07/2023|0033691994|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02080||B3399000|SL01|240.000|ST||31/07/2023|0033692075|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02090||B3406900|SL01|72.000|ST||31/07/2023|0033692032|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02100||B3414800|SL01|480.000|ST||31/07/2023|0033678747|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02110||B3414900|SL01|1200.000|ST||31/07/2023|0033678782|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02120||B3417300|SL01|270.000|ST||31/07/2023|0033667128|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02130||B3417400|SL01|225.000|ST||31/07/2023|0033667146|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02140||B3417500|SL01|216.000|ST||31/07/2023|0033702913|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02150||B3417700|SL01|216.000|ST||31/07/2023|0033702955|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02160||B3419500|SL01|168.000|ST||31/07/2023|0033702999|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02170||B3419700|SL01|84.000|ST||31/07/2023|0033703021|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02180||B3420700|SL01|1080.000|ST||31/07/2023|0033678913|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02190||B3420800|SL01|2880.000|ST||31/07/2023|0033678940|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02200||B3420900|SL01|5880.000|ST||31/07/2023|0033678972|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02210||B3421000|SL01|3360.000|ST||31/07/2023|0033679017|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02220||B3421100|SL01|5280.000|ST||31/07/2023|0033679039|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02230||B3421200|SL01|6120.000|ST||31/07/2023|0033679071|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02240||B3421300|SL01|1320.000|ST||31/07/2023|0033679116|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02250||B3421400|SL01|840.000|ST||31/07/2023|0033679148|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02260||B3421500|SL01|4200.000|ST||31/07/2023|0033679188|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02270||B3421600|SL01|2880.000|ST||31/07/2023|0033679234|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02280||B3425200|SL01|1800.000|ST||31/07/2023|0033703122|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02290||B3425900|SL01|720.000|ST||31/07/2023|0033703234|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02300||B3426000|SL01|240.000|ST||31/07/2023|0033703239|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02310||B3426400|SL01|120.000|ST||31/07/2023|0033703284|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02320||B3427800|SL01|288.000|ST||31/07/2023|0033679296|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02330||B3430500|SL01|288.000|ST||31/07/2023|0033692122|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02340||B3440400|SL01|675.000|ST||31/07/2023|0033703386|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02350||B3440500|SL01|180.000|ST||31/07/2023|0033703401|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02360||B3447700|SL01|2160.000|ST||31/07/2023|0033703418|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02370||B3447800|SL01|1320.000|ST||31/07/2023|0033703439|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02380||B3448100|SL01|1440.000|ST||31/07/2023|0033703505|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02390||B3448200|SL01|720.000|ST||31/07/2023|0033703496|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02400||B3448300|SL01|840.000|ST||31/07/2023|0033703502|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02410||B3451900|SL01|216.000|ST||31/07/2023|0033692245|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02420||B3452100|SL01|6480.000|ST||31/07/2023|0033692259|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02430||B3453300|SL01|84.000|ST||31/07/2023|0033692319|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02440||B3459300|SL01|72.000|ST|X|31/07/2023|0033679601|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02441||B3459300|SL01|72.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|02450||B3459600|SL01|3816.000|ST||31/07/2023|0033679705|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02460||B3463600|SL01|7992.000|ST||31/07/2023|0033692320|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02470||B3464300|SL01|19332.000|ST||31/07/2023|0033692355|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02480||B3465100|SL01|2052.000|ST||31/07/2023|0033692390|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02490||B3477600|SL01|960.000|ST||31/07/2023|0033692452|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02500||C4018106|SL01|10524.000|ST|X|31/07/2023|0033703648|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02502||C4018106|SL01|10524.000|ST||31/07/2023||00000|10|YKC1
850A|FRELNB0|850A|4500068158|02510||C6575401|SL01|8892.000|ST|X|31/07/2023|0033703971|00010|10|YKC1
850A|FRELNB0|850A|4500068158|02512||C6575401|SL01|8892.000|ST||31/07/2023||00000|10|YKC1
850A|ES0OAA0|850A|4500068159|00010||E0241902|SL01|48.000|ST||31/07/2023|0033667454|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00020||E0243705|SL01|150.000|ST||31/07/2023|0033667496|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00030||E0395606|SL01|150.000|ST||31/07/2023|0033667563|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00040||E0504304|SL01|300.000|ST||31/07/2023|0033677922|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00050||E0504404|SL01|450.000|ST||31/07/2023|0033667678|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00060||E0512421|SL01|90.000|ST||31/07/2023|0033677927|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00070||E0533222|SL01|108.000|ST||31/07/2023|0033667707|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00080||E0574604|SL01|40.000|ST|X|31/07/2023|0033693700|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00081||E0574604|SL01|40.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|00090||E0755420|SL01|12.000|ST||31/07/2023|0033677965|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00100||E0786204|SL01|96.000|ST|X|31/07/2023|0033693751|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00101||E0786204|SL01|96.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|00110||E0876703|SL01|648.000|ST||31/07/2023|0033667773|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00120||E0887402|SL01|108.000|ST||31/07/2023|0033668142|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00130||E0892002|SL01|864.000|ST||31/07/2023|0033668302|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00140||E0896102|SL01|216.000|ST||31/07/2023|0033668396|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00150||E0896902|SL01|108.000|ST||31/07/2023|0033668442|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00160||E0901601|SL01|216.000|ST||31/07/2023|0033668537|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00170||E1023102|SL01|24.000|ST|X|31/07/2023|0033693773|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00171||E1023102|SL01|24.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|00180||E1023501|SL01|16.000|ST||31/07/2023|0033668645|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00190||E1030301|SL01|6.000|ST||31/07/2023|0033685334|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00200||E1036204|SL01|144.000|ST||31/07/2023|0033685388|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00210||E1043201|SL01|6.000|ST||31/07/2023|0033668669|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00220||E1044003|SL01|108.000|ST||31/07/2023|0033668684|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00230||E1407802|SL01|432.000|ST||31/07/2023|0033668769|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00240||E1412404|SL01|90.000|ST||31/07/2023|0033697341|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00250||E1486004|SL01|20.000|ST|X|31/07/2023|0033693819|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00251||E1486004|SL01|20.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|00260||E1487002|SL01|6.000|ST||31/07/2023|0033693844|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00270||E1496021|SL01|36.000|ST||31/07/2023|0033685428|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00280||E1496821|SL01|36.000|ST||31/07/2023|0033685423|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00290||E1505121|SL01|36.000|ST||31/07/2023|0033685454|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00300||E1506321|SL01|36.000|ST||31/07/2023|0033685502|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00310||E1508321|SL01|36.000|ST||31/07/2023|0033678172|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00320||E1519021|SL01|36.000|ST||31/07/2023|0033678263|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00330||E1521421|SL01|36.000|ST||31/07/2023|0033685557|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00340||E1523621|SL01|36.000|ST||31/07/2023|0033685570|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00350||E1526821|SL01|36.000|ST||31/07/2023|0033685607|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00360||E1527021|SL01|36.000|ST||31/07/2023|0033685598|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00370||E1528421|SL01|36.000|ST||31/07/2023|0033685623|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00380||E1551121|SL01|36.000|ST||31/07/2023|0033685639|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00390||E1551321|SL01|36.000|ST||31/07/2023|0033685662|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00400||E1551521|SL01|36.000|ST||31/07/2023|0033685667|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00410||E1551721|SL01|72.000|ST||31/07/2023|0033685697|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00420||E1551921|SL01|36.000|ST||31/07/2023|0033678333|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00430||E1553421|SL01|108.000|ST||31/07/2023|0033678395|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00440||E1600301|SL01|21.000|ST||31/07/2023|0033668864|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00450||E1602901|SL01|12.000|ST||31/07/2023|0033678589|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00460||E1603003|SL01|12.000|ST||31/07/2023|0033697381|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00470||E1706402|SL01|24.000|ST||31/07/2023|0033669012|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00480||E1900022|SL01|648.000|ST||31/07/2023|0033669055|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00490||E1900222|SL01|1512.000|ST||31/07/2023|0033669081|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00500||E1900322|SL01|972.000|ST||31/07/2023|0033669101|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00510||E1900722|SL01|216.000|ST||31/07/2023|0033669127|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00520||E1901022|SL01|108.000|ST||31/07/2023|0033669137|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00530||E1901322|SL01|216.000|ST||31/07/2023|0033669185|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00540||E1904122|SL01|108.000|ST||31/07/2023|0033669224|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00550||E1904522|SL01|108.000|ST||31/07/2023|0033669252|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00560||E1905422|SL01|108.000|ST||31/07/2023|0033669328|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00570||E1907422|SL01|108.000|ST||31/07/2023|0033669386|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00580||E1907722|SL01|108.000|ST||31/07/2023|0033669398|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00590||E1922621|SL01|72.000|ST|X|31/07/2023|0033693868|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00591||E1922621|SL01|72.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|00600||E1922820|SL01|36.000|ST||31/07/2023|0033678717|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00610||E1923420|SL01|408.000|ST||31/07/2023|0033685782|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00620||E1923622|SL01|192.000|ST|X|31/07/2023|0033669428|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00621||E1923622|SL01|192.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|00630||E1927103|SL01|330.000|ST|X|31/07/2023|0033669529|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00631||E1927103|SL01|330.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|00640||E1928201|SL01|150.000|ST||31/07/2023|0033678787|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00650||E1928302|SL01|522.000|ST|X|31/07/2023|0033693934|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00651||E1928302|SL01|522.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|00660||E1928702|SL01|144.000|ST||31/07/2023|0033697445|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00670||E1936320|SL01|24.000|ST||31/07/2023|0033678817|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00680||E1936501|SL01|132.000|ST||31/07/2023|0033678864|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00690||E1936700|SL01|264.000|ST||31/07/2023|0033669492|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00700||E1938702|SL01|12.000|ST|X|31/07/2023|0033693980|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00701||E1938702|SL01|12.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|00710||E1938901|SL01|24.000|ST||31/07/2023|0033697487|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00720||E1957301|SL01|324.000|ST||31/07/2023|0033669546|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00730||E1957502|SL01|48.000|ST||31/07/2023|0033678893|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00740||E2057901|SL01|984.000|ST|X|31/07/2023|0033685855|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00741||E2057900|SL01|3.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|00742||E2057901|SL01|981.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|00750||E2118501|SL01|32.000|ST||31/07/2023|0033685927|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00760||E2615000|SL01|300.000|ST||31/07/2023|0033669667|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00770||E2645903|SL01|120.000|ST|X|31/07/2023|0033669676|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00771||E2645903|SL01|120.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|00780||E2657422|SL01|216.000|ST||31/07/2023|0033669662|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00790||E2666002|SL01|18.000|ST|X|31/07/2023|0033694050|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00791||E2666002|SL01|18.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|00800||E2666102|SL01|12.000|ST||31/07/2023|0033685978|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00810||E2678501|SL01|444.000|ST|X|31/07/2023|0033694081|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00811||E2678501|SL01|444.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|00820||E2678701|SL01|8.000|ST|X|31/07/2023|0033694113|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00821||E2678701|SL01|8.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|00830||E2681100|SL01|4.000|ST||31/07/2023|0033669688|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00840||E2683400|SL01|84.000|ST||31/07/2023|0033669712|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00850||E2683500|SL01|12.000|ST||31/07/2023|0033669747|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00860||E2691701|SL01|336.000|ST|X|31/07/2023|0033694130|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00861||E2691701|SL01|336.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|00870||E2724100|SL01|24.000|ST||31/07/2023|0033679203|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00880||E2724300|SL01|72.000|ST||31/07/2023|0033679240|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00890||E2724501|SL01|30.000|ST||31/07/2023|0033679265|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00900||E2724701|SL01|6.000|ST||31/07/2023|0033679304|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00910||E2755202|SL01|144.000|ST|X|31/07/2023|0033697528|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00911||E2755202|SL01|144.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|00920||E2795701|SL01|36.000|ST||31/07/2023|0033679368|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00930||E2865301|SL01|108.000|ST||31/07/2023|0033669786|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00940||E2866201|SL01|216.000|ST||31/07/2023|0033669830|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00950||E2906301|SL01|144.000|ST||31/07/2023|0033679637|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00960||E2907102|SL01|504.000|ST||31/07/2023|0033679686|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00970||E2907302|SL01|264.000|ST|X|31/07/2023|0033694188|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00971||E2907302|SL01|264.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|00980||E2909002|SL01|54.000|ST|X|31/07/2023|0033686044|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00981||E2909002|SL01|54.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|00990||E2920102|SL01|48.000|ST|X|31/07/2023|0033694199|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|00991||E2920102|SL01|48.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|01000||E2920502|SL01|140.000|ST|X|31/07/2023|0033694223|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01001||E2920502|SL01|140.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|01010||E2920901|SL01|948.000|ST|X|31/07/2023|0033694235|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01011||E2920901|SL01|948.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|01020||E2921901|SL01|96.000|ST|X|31/07/2023|0033694267|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01021||E2921901|SL01|96.000|ST||31/07/2023||00000|20|YKC1
